movimento_id,data,produto_id,tipo,quantidade,quantidade_efetiva,preco_unitario,preco_total,fornecedor,estoque_afetado,motivo
28148,2026-06-22,4,abertura,2.0,-2.0,,,,,
28149,2026-06-22,7,entrada,6.0,6.0,19.59,117.54,Frutas do Vale Congelados,,
28150,2026-06-22,7,abertura,1.0,-1.0,,,,,
28151,2026-06-22,9,abertura,100.0,-100.0,,,,,
28152,2026-06-22,14,abertura,12.0,-12.0,,,,,
28153,2026-06-22,16,consumo,1.0,-1.0,,,,aberto,
28154,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28155,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28156,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28157,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28158,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28159,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28160,2026-06-22,5,consumo,0.02,-0.02,,,,aberto,
28161,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28162,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28163,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28164,2026-06-22,18,consumo,1.0,-1.0,,,,aberto,
28165,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28166,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28167,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28168,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28169,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28170,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28171,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28172,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28173,2026-06-22,1,consumo,0.02,-0.02,,,,aberto,
28174,2026-06-22,2,consumo,0.24,-0.24,,,,aberto,
28175,2026-06-22,4,consumo,0.012,-0.012,,,,aberto,
28176,2026-06-22,8,consumo,2.0,-2.0,,,,aberto,
28177,2026-06-22,20,consumo,2.0,-2.0,,,,aberto,
28178,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28179,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28180,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28181,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28182,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28183,2026-06-22,2,consumo,0.1,-0.1,,,,aberto,
28184,2026-06-22,4,consumo,0.01,-0.01,,,,aberto,
28185,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28186,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28187,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28188,2026-06-22,1,consumo,0.024,-0.024,,,,aberto,
28189,2026-06-22,2,consumo,0.3,-0.3,,,,aberto,
28190,2026-06-22,5,consumo,0.01,-0.01,,,,aberto,
28191,2026-06-22,8,consumo,2.0,-2.0,,,,aberto,
28192,2026-06-22,20,consumo,1.0,-1.0,,,,aberto,
28193,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28194,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28195,2026-06-22,5,consumo,0.02,-0.02,,,,aberto,
28196,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28197,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28198,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28199,2026-06-22,13,consumo,2.0,-2.0,,,,aberto,
28200,2026-06-22,19,consumo,2.0,-2.0,,,,aberto,
28201,2026-06-22,16,consumo,1.0,-1.0,,,,aberto,
28202,2026-06-22,15,consumo,1.0,-1.0,,,,aberto,
28203,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28204,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28205,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28206,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28207,2026-06-22,1,consumo,0.008,-0.008,,,,aberto,
28208,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28209,2026-06-22,13,consumo,2.0,-2.0,,,,aberto,
28210,2026-06-22,2,entrada,20.0,20.0,7.65,153.0,Distribuidora Bom Leite,,
28211,2026-06-22,2,abertura,2.0,-2.0,,,,,
28212,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28213,2026-06-22,2,consumo,0.105,-0.105,,,,aberto,
28214,2026-06-22,2,consumo,0.015,-0.015,,,,aberto,
28215,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28216,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28217,2026-06-22,15,consumo,1.0,-1.0,,,,aberto,
28218,2026-06-22,15,consumo,1.0,-1.0,,,,aberto,
28219,2026-06-22,7,consumo,0.15,-0.15,,,,aberto,
28220,2026-06-22,4,consumo,0.015,-0.015,,,,aberto,
28221,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28222,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28223,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28224,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28225,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28226,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28227,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28228,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28229,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28230,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28231,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28232,2026-06-22,7,consumo,0.15,-0.15,,,,aberto,
28233,2026-06-22,4,consumo,0.015,-0.015,,,,aberto,
28234,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28235,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28236,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28237,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28238,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28239,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28240,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28241,2026-06-22,15,consumo,1.0,-1.0,,,,aberto,
28242,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28243,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28244,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28245,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28246,2026-06-22,1,consumo,0.02,-0.02,,,,aberto,
28247,2026-06-22,2,consumo,0.24,-0.24,,,,aberto,
28248,2026-06-22,5,consumo,0.04,-0.04,,,,aberto,
28249,2026-06-22,9,consumo,2.0,-2.0,,,,aberto,
28250,2026-06-22,10,consumo,2.0,-2.0,,,,aberto,
28251,2026-06-22,11,consumo,2.0,-2.0,,,,aberto,
28252,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28253,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28254,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28255,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28256,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28257,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28258,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28259,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28260,2026-06-22,15,entrada,30.0,30.0,8.86,265.8,Doceria Doce Encanto,,
28261,2026-06-22,15,abertura,15.0,-15.0,,,,,
28262,2026-06-22,15,consumo,1.0,-1.0,,,,aberto,
28263,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28264,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28265,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28266,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28267,2026-06-22,7,consumo,0.05,-0.05,,,,aberto,
28268,2026-06-22,7,consumo,0.1,-0.1,,,,aberto,
28269,2026-06-22,4,consumo,0.015,-0.015,,,,aberto,
28270,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28271,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28272,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28273,2026-06-22,13,consumo,1.0,-1.0,,,,aberto,
28274,2026-06-22,1,consumo,0.008,-0.008,,,,aberto,
28275,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28276,2026-06-22,13,consumo,1.0,-1.0,,,,aberto,
28277,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28278,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28279,2026-06-22,5,consumo,0.02,-0.02,,,,aberto,
28280,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28281,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28282,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28283,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28284,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28285,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28286,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28287,2026-06-22,1,consumo,0.024,-0.024,,,,aberto,
28288,2026-06-22,2,consumo,0.3,-0.3,,,,aberto,
28289,2026-06-22,5,consumo,0.01,-0.01,,,,aberto,
28290,2026-06-22,8,consumo,2.0,-2.0,,,,aberto,
28291,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28292,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28293,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28294,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28295,2026-06-22,1,consumo,0.008,-0.008,,,,aberto,
28296,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28297,2026-06-22,1,consumo,0.008,-0.008,,,,aberto,
28298,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28299,2026-06-22,2,abertura,2.0,-2.0,,,,,
28300,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28301,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28302,2026-06-22,5,consumo,0.02,-0.02,,,,aberto,
28303,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28304,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28305,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28306,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28307,2026-06-22,2,consumo,0.005,-0.005,,,,aberto,
28308,2026-06-22,2,consumo,0.145,-0.145,,,,aberto,
28309,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28310,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28311,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28312,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28313,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28314,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28315,2026-06-22,16,consumo,1.0,-1.0,,,,aberto,
28316,2026-06-22,13,consumo,1.0,-1.0,,,,aberto,
28317,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28318,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28319,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28320,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28321,2026-06-22,13,consumo,1.0,-1.0,,,,aberto,
28322,2026-06-22,18,consumo,1.0,-1.0,,,,aberto,
28323,2026-06-22,1,consumo,0.008,-0.008,,,,aberto,
28324,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28325,2026-06-22,18,consumo,1.0,-1.0,,,,aberto,
28326,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28327,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28328,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28329,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28330,2026-06-22,14,consumo,1.0,-1.0,,,,aberto,
28331,2026-06-22,1,consumo,0.02,-0.02,,,,aberto,
28332,2026-06-22,2,consumo,0.24,-0.24,,,,aberto,
28333,2026-06-22,4,consumo,0.012,-0.012,,,,aberto,
28334,2026-06-22,8,consumo,2.0,-2.0,,,,aberto,
28335,2026-06-22,1,consumo,0.02,-0.02,,,,aberto,
28336,2026-06-22,2,consumo,0.24,-0.24,,,,aberto,
28337,2026-06-22,4,consumo,0.012,-0.012,,,,aberto,
28338,2026-06-22,8,consumo,2.0,-2.0,,,,aberto,
28339,2026-06-22,1,consumo,0.02,-0.02,,,,aberto,
28340,2026-06-22,2,consumo,0.24,-0.24,,,,aberto,
28341,2026-06-22,5,consumo,0.04,-0.04,,,,aberto,
28342,2026-06-22,9,consumo,2.0,-2.0,,,,aberto,
28343,2026-06-22,10,consumo,2.0,-2.0,,,,aberto,
28344,2026-06-22,11,consumo,2.0,-2.0,,,,aberto,
28345,2026-06-22,20,consumo,1.0,-1.0,,,,aberto,
28346,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28347,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28348,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28349,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28350,2026-06-22,19,consumo,1.0,-1.0,,,,aberto,
28351,2026-06-22,1,abertura,1.0,-1.0,,,,,
28352,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28353,2026-06-22,1,consumo,0.008,-0.008,,,,aberto,
28354,2026-06-22,2,consumo,0.2,-0.2,,,,aberto,
28355,2026-06-22,4,consumo,0.02,-0.02,,,,aberto,
28356,2026-06-22,9,consumo,2.0,-2.0,,,,aberto,
28357,2026-06-22,10,consumo,2.0,-2.0,,,,aberto,
28358,2026-06-22,11,consumo,2.0,-2.0,,,,aberto,
28359,2026-06-22,7,consumo,0.15,-0.15,,,,aberto,
28360,2026-06-22,4,consumo,0.015,-0.015,,,,aberto,
28361,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28362,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28363,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28364,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28365,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28366,2026-06-22,4,consumo,0.006,-0.006,,,,aberto,
28367,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28368,2026-06-22,14,consumo,1.0,-1.0,,,,aberto,
28369,2026-06-22,17,consumo,2.0,-2.0,,,,aberto,
28370,2026-06-22,1,consumo,0.012,-0.012,,,,aberto,
28371,2026-06-22,2,consumo,0.15,-0.15,,,,aberto,
28372,2026-06-22,5,consumo,0.005,-0.005,,,,aberto,
28373,2026-06-22,8,consumo,1.0,-1.0,,,,aberto,
28374,2026-06-22,17,consumo,1.0,-1.0,,,,aberto,
28375,2026-06-22,2,abertura,2.0,-2.0,,,,,
28376,2026-06-22,1,consumo,0.02,-0.02,,,,aberto,
28377,2026-06-22,2,consumo,0.125,-0.125,,,,aberto,
28378,2026-06-22,2,consumo,0.115,-0.115,,,,aberto,
28379,2026-06-22,4,consumo,0.012,-0.012,,,,aberto,
28380,2026-06-22,8,consumo,2.0,-2.0,,,,aberto,
28381,2026-06-22,17,consumo,1.0,-1.0,,,,aberto,
28382,2026-06-22,20,consumo,1.0,-1.0,,,,aberto,
28383,2026-06-22,1,consumo,0.01,-0.01,,,,aberto,
28384,2026-06-22,2,consumo,0.12,-0.12,,,,aberto,
28385,2026-06-22,5,consumo,0.02,-0.02,,,,aberto,
28386,2026-06-22,9,consumo,1.0,-1.0,,,,aberto,
28387,2026-06-22,10,consumo,1.0,-1.0,,,,aberto,
28388,2026-06-22,11,consumo,1.0,-1.0,,,,aberto,
28389,2026-06-22,19,consumo,1.0,-1.0,,,,aberto,
28390,2026-06-23,16,abertura,12.0,-12.0,,,,,
28391,2026-06-23,17,entrada,13.0,13.0,6.53,84.89,Doceria Doce Encanto,,
28392,2026-06-23,17,abertura,8.0,-8.0,,,,,
28393,2026-06-23,18,entrada,13.0,13.0,3.78,49.14,Doceria Doce Encanto,,
28394,2026-06-23,18,abertura,8.0,-8.0,,,,,
28395,2026-06-23,1,consumo,0.008,-0.008,,,,aberto,
28396,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28397,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28398,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28399,2026-06-23,5,consumo,0.02,-0.02,,,,aberto,
28400,2026-06-23,9,consumo,1.0,-1.0,,,,aberto,
28401,2026-06-23,10,consumo,1.0,-1.0,,,,aberto,
28402,2026-06-23,11,consumo,1.0,-1.0,,,,aberto,
28403,2026-06-23,1,consumo,0.016,-0.016,,,,aberto,
28404,2026-06-23,8,consumo,2.0,-2.0,,,,aberto,
28405,2026-06-23,13,entrada,42.0,42.0,3.52,147.84,Padoca da Vila,,
28406,2026-06-23,13,abertura,20.0,-20.0,,,,,
28407,2026-06-23,13,consumo,1.0,-1.0,,,,aberto,
28408,2026-06-23,7,consumo,0.3,-0.3,,,,aberto,
28409,2026-06-23,4,consumo,0.03,-0.03,,,,aberto,
28410,2026-06-23,9,consumo,2.0,-2.0,,,,aberto,
28411,2026-06-23,10,consumo,2.0,-2.0,,,,aberto,
28412,2026-06-23,11,consumo,2.0,-2.0,,,,aberto,
28413,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28414,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28415,2026-06-23,4,consumo,0.006,-0.006,,,,aberto,
28416,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28417,2026-06-23,1,consumo,0.008,-0.008,,,,aberto,
28418,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28419,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28420,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28421,2026-06-23,4,consumo,0.006,-0.006,,,,aberto,
28422,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28423,2026-06-23,1,consumo,0.012,-0.012,,,,aberto,
28424,2026-06-23,2,consumo,0.15,-0.15,,,,aberto,
28425,2026-06-23,5,consumo,0.005,-0.005,,,,aberto,
28426,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28427,2026-06-23,16,consumo,1.0,-1.0,,,,aberto,
28428,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28429,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28430,2026-06-23,4,consumo,0.006,-0.006,,,,aberto,
28431,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28432,2026-06-23,1,consumo,0.02,-0.02,,,,aberto,
28433,2026-06-23,2,consumo,0.2,-0.2,,,,aberto,
28434,2026-06-23,4,consumo,0.02,-0.02,,,,aberto,
28435,2026-06-23,9,consumo,2.0,-2.0,,,,aberto,
28436,2026-06-23,10,consumo,2.0,-2.0,,,,aberto,
28437,2026-06-23,11,consumo,2.0,-2.0,,,,aberto,
28438,2026-06-23,1,consumo,0.012,-0.012,,,,aberto,
28439,2026-06-23,2,consumo,0.15,-0.15,,,,aberto,
28440,2026-06-23,5,consumo,0.005,-0.005,,,,aberto,
28441,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28442,2026-06-23,1,consumo,0.008,-0.008,,,,aberto,
28443,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28444,2026-06-23,7,abertura,1.0,-1.0,,,,,
28445,2026-06-23,7,consumo,0.3,-0.3,,,,aberto,
28446,2026-06-23,4,consumo,0.003,-0.003,,,,aberto,
28447,2026-06-23,4,consumo,0.027,-0.027,,,,aberto,
28448,2026-06-23,9,consumo,2.0,-2.0,,,,aberto,
28449,2026-06-23,10,consumo,2.0,-2.0,,,,aberto,
28450,2026-06-23,11,consumo,2.0,-2.0,,,,aberto,
28451,2026-06-23,1,consumo,0.012,-0.012,,,,aberto,
28452,2026-06-23,2,consumo,0.15,-0.15,,,,aberto,
28453,2026-06-23,5,consumo,0.005,-0.005,,,,aberto,
28454,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28455,2026-06-23,15,consumo,1.0,-1.0,,,,aberto,
28456,2026-06-23,17,consumo,1.0,-1.0,,,,aberto,
28457,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28458,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28459,2026-06-23,5,consumo,0.02,-0.02,,,,aberto,
28460,2026-06-23,9,consumo,1.0,-1.0,,,,aberto,
28461,2026-06-23,10,consumo,1.0,-1.0,,,,aberto,
28462,2026-06-23,11,consumo,1.0,-1.0,,,,aberto,
28463,2026-06-23,1,consumo,0.02,-0.02,,,,aberto,
28464,2026-06-23,2,consumo,0.2,-0.2,,,,aberto,
28465,2026-06-23,4,consumo,0.02,-0.02,,,,aberto,
28466,2026-06-23,9,consumo,2.0,-2.0,,,,aberto,
28467,2026-06-23,10,consumo,2.0,-2.0,,,,aberto,
28468,2026-06-23,11,consumo,2.0,-2.0,,,,aberto,
28469,2026-06-23,2,abertura,2.0,-2.0,,,,,
28470,2026-06-23,1,consumo,0.024,-0.024,,,,aberto,
28471,2026-06-23,2,consumo,0.3,-0.3,,,,aberto,
28472,2026-06-23,5,consumo,0.01,-0.01,,,,aberto,
28473,2026-06-23,8,consumo,2.0,-2.0,,,,aberto,
28474,2026-06-23,13,consumo,1.0,-1.0,,,,aberto,
28475,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28476,2026-06-23,2,consumo,0.015,-0.015,,,,aberto,
28477,2026-06-23,2,consumo,0.105,-0.105,,,,aberto,
28478,2026-06-23,5,consumo,0.02,-0.02,,,,aberto,
28479,2026-06-23,9,consumo,1.0,-1.0,,,,aberto,
28480,2026-06-23,10,consumo,1.0,-1.0,,,,aberto,
28481,2026-06-23,11,consumo,1.0,-1.0,,,,aberto,
28482,2026-06-23,15,consumo,1.0,-1.0,,,,aberto,
28483,2026-06-23,1,consumo,0.008,-0.008,,,,aberto,
28484,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28485,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28486,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28487,2026-06-23,4,consumo,0.006,-0.006,,,,aberto,
28488,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28489,2026-06-23,15,consumo,1.0,-1.0,,,,aberto,
28490,2026-06-23,1,consumo,0.008,-0.008,,,,aberto,
28491,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28492,2026-06-23,14,consumo,1.0,-1.0,,,,aberto,
28493,2026-06-23,1,consumo,0.008,-0.008,,,,aberto,
28494,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28495,2026-06-23,19,consumo,1.0,-1.0,,,,aberto,
28496,2026-06-23,1,consumo,0.02,-0.02,,,,aberto,
28497,2026-06-23,2,consumo,0.24,-0.24,,,,aberto,
28498,2026-06-23,4,consumo,0.012,-0.012,,,,aberto,
28499,2026-06-23,8,consumo,2.0,-2.0,,,,aberto,
28500,2026-06-23,13,consumo,1.0,-1.0,,,,aberto,
28501,2026-06-23,6,consumo,0.006,-0.006,,,,aberto,
28502,2026-06-23,3,consumo,0.15,-0.15,,,,aberto,
28503,2026-06-23,4,consumo,0.008,-0.008,,,,aberto,
28504,2026-06-23,9,consumo,1.0,-1.0,,,,aberto,
28505,2026-06-23,10,consumo,1.0,-1.0,,,,aberto,
28506,2026-06-23,11,consumo,1.0,-1.0,,,,aberto,
28507,2026-06-23,13,consumo,1.0,-1.0,,,,aberto,
28508,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28509,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28510,2026-06-23,4,consumo,0.006,-0.006,,,,aberto,
28511,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28512,2026-06-23,1,consumo,0.012,-0.012,,,,aberto,
28513,2026-06-23,2,consumo,0.15,-0.15,,,,aberto,
28514,2026-06-23,5,consumo,0.005,-0.005,,,,aberto,
28515,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28516,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28517,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28518,2026-06-23,4,consumo,0.006,-0.006,,,,aberto,
28519,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28520,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28521,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28522,2026-06-23,4,consumo,0.006,-0.006,,,,aberto,
28523,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28524,2026-06-23,1,consumo,0.012,-0.012,,,,aberto,
28525,2026-06-23,2,consumo,0.15,-0.15,,,,aberto,
28526,2026-06-23,5,consumo,0.005,-0.005,,,,aberto,
28527,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28528,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28529,2026-06-23,2,consumo,0.1,-0.1,,,,aberto,
28530,2026-06-23,4,consumo,0.01,-0.01,,,,aberto,
28531,2026-06-23,9,consumo,1.0,-1.0,,,,aberto,
28532,2026-06-23,10,consumo,1.0,-1.0,,,,aberto,
28533,2026-06-23,11,consumo,1.0,-1.0,,,,aberto,
28534,2026-06-23,1,consumo,0.01,-0.01,,,,aberto,
28535,2026-06-23,2,consumo,0.12,-0.12,,,,aberto,
28536,2026-06-23,5,consumo,0.02,-0.02,,,,aberto,
28537,2026-06-23,9,consumo,1.0,-1.0,,,,aberto,
28538,2026-06-23,10,consumo,1.0,-1.0,,,,aberto,
28539,2026-06-23,11,consumo,1.0,-1.0,,,,aberto,
28540,2026-06-23,1,consumo,0.012,-0.012,,,,aberto,
28541,2026-06-23,2,consumo,0.15,-0.15,,,,aberto,
28542,2026-06-23,5,consumo,0.005,-0.005,,,,aberto,
28543,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28544,2026-06-23,13,consumo,1.0,-1.0,,,,aberto,
28545,2026-06-23,18,consumo,1.0,-1.0,,,,aberto,
28546,2026-06-23,1,consumo,0.02,-0.02,,,,aberto,
28547,2026-06-23,2,consumo,0.24,-0.24,,,,aberto,
28548,2026-06-23,5,consumo,0.04,-0.04,,,,aberto,
28549,2026-06-23,9,consumo,2.0,-2.0,,,,aberto,
28550,2026-06-23,10,consumo,2.0,-2.0,,,,aberto,
28551,2026-06-23,11,consumo,2.0,-2.0,,,,aberto,
28552,2026-06-23,7,consumo,0.15,-0.15,,,,aberto,
28553,2026-06-23,7,consumo,0.15,-0.15,,,,aberto,
28554,2026-06-23,4,consumo,0.03,-0.03,,,,aberto,
28555,2026-06-23,9,consumo,2.0,-2.0,,,,aberto,
28556,2026-06-23,10,consumo,2.0,-2.0,,,,aberto,
28557,2026-06-23,11,consumo,2.0,-2.0,,,,aberto,
28558,2026-06-23,1,consumo,0.012,-0.012,,,,aberto,
28559,2026-06-23,2,consumo,0.15,-0.15,,,,aberto,
28560,2026-06-23,5,consumo,0.005,-0.005,,,,aberto,
28561,2026-06-23,8,consumo,1.0,-1.0,,,,aberto,
28562,2026-06-23,18,consumo,1.0,-1.0,,,,aberto,
28563,2026-06-23,2,abertura,2.0,-2.0,,,,,
28564,2026-06-23,1,consumo,0.02,-0.02,,,,aberto,
28565,2026-06-23,2,consumo,0.115,-0.115,,,,aberto,
28566,2026-06-23,2,consumo,0.125,-0.125,,,,aberto,
28567,2026-06-23,4,consumo,0.012,-0.012,,,,aberto,
28568,2026-06-23,8,consumo,2.0,-2.0,,,,aberto,
